,hashtag,UsM_deltaDays,UsM_statusesCount,UsM_followersCount,UsM_favouritesCount,UsM_listedCount,UsM_friendscCount,UsM_normalizedUserStatusesCount,UsM_normalizedUserFollowersCount,UsM_normalizedUserFavouritesCount,UsM_normalizedUserListedCount,UsM_normalizedUserFriendsCount,is_verified,is_default,has_url,tweets_num,retweet_num,reply_num,norm_tweets,norm_retweet,norm_reply
1243207156591136769,#taiwan,875,8249,50,5246,9,796,9.427428571428573,0.057142857142857134,5.995428571428572,0.010285714285714285,0.9097142857142856,0,1,0,0.0,1000.0,0.0,0.0,166.66666666666666,0.0
868108943884787712,#taiwan,1910,43044,823,118351,0,746,22.536125654450263,0.43089005235602096,61.96387434554975,0.0,0.3905759162303665,0,1,0,3.0,860.0,137.0,1.5,430.0,68.5
1092006879667146754,#taiwan,1292,2455,23,3750,0,147,1.9001547987616096,0.01780185758513932,2.9024767801857587,0.0,0.11377708978328173,0,1,0,4.0,808.0,188.0,0.09090909090909091,18.363636363636363,4.2727272727272725
1125575554235678721,#taiwan,1199,8473,79,42049,1,248,7.066722268557132,0.0658882402001668,35.070058381984985,0.0008340283569641367,0.20683903252710592,0,1,0,15.0,848.0,137.0,0.6,33.92,5.48
22474997,#taiwan,4917,119656,910,76916,174,567,24.335163717714053,0.1850721984950173,15.642871669717307,0.035387431360585725,0.11531421598535692,0,0,0,41.0,731.0,228.0,1.9523809523809523,34.80952380952381,10.857142857142858
1349269034294865923,#taiwan,582,156,4,21,0,12,0.26804123711340205,0.006872852233676976,0.03608247422680412,0.0,0.020618556701030927,0,1,0,7.0,130.0,21.0,0.012110726643598616,0.22491349480968859,0.03633217993079585
1383665551998816259,#taiwan,487,154442,2320,39646,1,4964,317.129363449692,4.763860369609857,81.40862422997947,0.002053388090349076,10.193018480492814,0,1,0,9.0,991.0,0.0,3.0,330.3333333333333,0.0
694745087109046272,#taiwan,2388,1096,140,19117,0,328,0.458961474036851,0.058626465661641536,8.005443886097153,0.0,0.1373534338358459,0,1,0,34.0,964.0,2.0,0.04336734693877551,1.2295918367346939,0.002551020408163265
3443030774,#taiwan,2540,1532,23,483,0,246,0.6031496062992125,0.00905511811023622,0.19015748031496066,0.0,0.0968503937007874,0,1,0,332.0,577.0,91.0,1.077922077922078,1.8733766233766234,0.29545454545454547
1165217495625547776,#taiwan,1090,39752,574,42274,0,1546,36.4697247706422,0.5266055045871559,38.783486238532106,0.0,1.4183486238532108,0,1,0,0.0,984.0,16.0,0.0,164.0,2.6666666666666665
809449210147901440,#taiwan,2072,37944,3310,0,94,1840,18.312741312741316,1.5974903474903477,0.0,0.045366795366795366,0.888030888030888,0,1,1,29.0,844.0,127.0,1.1153846153846154,32.46153846153846,4.884615384615385
841898816,#taiwan,3616,165441,1576,261792,8,2866,45.752488938053105,0.4358407079646018,72.39823008849558,0.0022123893805309734,0.7925884955752213,0,1,0,15.0,983.0,2.0,3.0,196.6,0.4
4148621113,#taiwan,2477,158892,6333,49733,128,522,64.14695195801373,2.556721840936617,20.077916834880906,0.051675413807024624,0.2107387969317723,0,0,1,111.0,508.0,381.0,27.75,127.0,95.25
1368824626504032260,#taiwan,528,8878,1282,7698,2,321,16.814393939393938,2.428030303030303,14.579545454545455,0.0037878787878787884,0.6079545454545454,0,1,0,59.0,842.0,99.0,0.34502923976608185,4.923976608187134,0.5789473684210527
1347629522334720000,#taiwan,587,2448,19452,2743,124,94,4.170357751277684,33.13798977853492,4.672913117546847,0.21124361158432708,0.16013628620102216,1,1,1,540.0,362.0,98.0,1.4099216710182767,0.9451697127937336,0.2558746736292428
1323549264899760129,#taiwan,653,818,342,244,0,623,1.252679938744257,0.5237366003062787,0.37366003062787134,0.0,0.9540581929555896,0,1,0,45.0,671.0,72.0,0.0695517774343122,1.0370942812983,0.11128284389489954
1073938227449360384,#taiwan,1342,130,12,198,1,784,0.09687034277198213,0.008941877794336809,0.14754098360655735,0.0007451564828614009,0.5842026825633383,0,1,0,6.0,120.0,5.0,0.015915119363395226,0.3183023872679045,0.013262599469496022
222404904,#taiwan,4276,5587,528,14827,5,2169,1.3065949485500468,0.1234798877455566,3.4674929840972872,0.0011693171188026192,0.5072497661365762,0,1,0,6.0,775.0,219.0,0.030303030303030304,3.914141414141414,1.106060606060606
1194755806534586368,#taiwan,1008,4884,7734,8003,16,1799,4.845238095238095,7.672619047619047,7.939484126984127,0.015873015873015872,1.7847222222222223,0,1,1,41.0,818.0,141.0,0.4939759036144578,9.855421686746988,1.6987951807228916
1301067429951336448,#taiwan,715,59769,414,67546,4,998,83.593006993007,0.579020979020979,94.46993006993007,0.0055944055944055935,1.3958041958041958,0,1,0,1.0,894.0,105.0,0.1,89.4,10.5
864043854479192064,#taiwan,1921,9231,1530,7627,3,2463,4.8053097345132745,0.7964601769911505,3.9703279541905268,0.0015616866215512756,1.2821447162935968,0,0,0,90.0,850.0,60.0,7.5,70.83333333333333,5.0
1073264136778383360,#taiwan,1344,19015,3921,22028,61,211,14.148065476190474,2.9174107142857144,16.389880952380953,0.04538690476190476,0.15699404761904762,1,1,1,764.0,200.0,36.0,7.64,2.0,0.36
38125774,#taiwan,4852,58480,1211,82384,92,4979,12.052761747732893,0.2495877988458368,16.97938994229184,0.018961253091508656,1.0261747732893651,0,1,1,102.0,582.0,316.0,4.434782608695652,25.304347826086957,13.73913043478261
1478011315746525185,#taiwan,227,837,61,685,0,198,3.687224669603524,0.2687224669603524,3.017621145374449,0.0,0.8722466960352423,0,1,0,9.0,658.0,164.0,0.0625,4.569444444444445,1.1388888888888888
1536320500783529985,#taiwan,66,21914,680,1891,1,1052,332.030303030303,10.303030303030305,28.65151515151515,0.015151515151515154,15.93939393939394,0,1,0,0.0,1000.0,0.0,0.0,500.0,0.0
1289193356032004096,#taiwan,748,378,118,622,0,162,0.5053475935828877,0.15775401069518716,0.8315508021390374,0.0,0.21657754010695188,0,1,0,11.0,360.0,5.0,0.015536723163841809,0.5084745762711864,0.007062146892655367
3461010012,#taiwan,2539,67283,643,25203,2,2416,26.499803072075625,0.25324931075226464,9.926348956282,0.0007877116975187081,0.9515557306025996,0,0,0,15.0,959.0,26.0,1.25,79.91666666666667,2.1666666666666665
883341720250851328,#taiwan,1868,7656,0,16127,5,86,4.0985010706638105,0.0,8.633297644539615,0.002676659528907923,0.04603854389721628,0,0,0,6.0,987.0,7.0,0.020905923344947737,3.4390243902439024,0.024390243902439025
1478523709359022081,#taiwan,225,11530,148,1,0,748,51.244444444444454,0.6577777777777778,0.004444444444444445,0.0,3.3244444444444445,0,1,0,312.0,401.0,287.0,18.352941176470587,23.58823529411765,16.88235294117647
1338126783263121414,#taiwan,613,5268,91,16576,0,419,8.593800978792823,0.14845024469820556,27.04078303425775,0.0,0.6835236541598695,0,1,0,0.0,681.0,319.0,0.0,20.636363636363637,9.666666666666666
437609814,#taiwan,3899,180820,9090,178587,35,9886,46.37599384457553,2.331367017183893,45.8032828930495,0.008976660682226212,2.535521928699666,0,0,0,6.0,939.0,55.0,1.2,187.8,11.0
189023060,#taiwan,4360,247107,3263,678522,0,4513,56.67591743119266,0.7483944954128441,155.62431192660554,0.0,1.035091743119266,0,1,0,0.0,995.0,5.0,0.0,55.27777777777778,0.2777777777777778
1472672545094742028,#taiwan,241,35495,763,19022,0,1410,147.28215767634856,3.16597510373444,78.92946058091286,0.0,5.850622406639004,0,1,0,1.0,954.0,45.0,0.07692307692307693,73.38461538461539,3.4615384615384617
3648463632,#taiwan,2522,24778,2848,21997,21,1049,9.82474226804124,1.1292624900872323,8.722045995241869,0.00832672482157018,0.4159397303727201,0,1,1,177.0,804.0,19.0,2.8095238095238093,12.761904761904763,0.30158730158730157
1263078827380613120,#taiwan,820,1095,59,4075,0,281,1.3353658536585369,0.07195121951219513,4.969512195121951,0.0,0.3426829268292683,0,1,0,191.0,435.0,374.0,0.2612859097127223,0.5950752393980848,0.5116279069767442
1163719671117303808,#taiwan,1094,384879,2229,436374,10,2131,351.808957952468,2.0374771480804386,398.8793418647167,0.009140767824497258,1.947897623400365,0,1,0,6.0,976.0,18.0,3.0,488.0,9.0
319822514,#taiwan,4079,13590,15383,37501,2,15415,3.3316989458200537,3.7712674675165485,9.193674920323607,0.0004903162539838195,3.779112527580289,0,1,1,1.0,887.0,112.0,0.008547008547008548,7.581196581196581,0.9572649572649573
1542434124811718657,#taiwan,49,1457,20,290,0,19,29.73469387755102,0.4081632653061225,5.918367346938775,0.0,0.3877551020408163,0,1,0,81.0,917.0,2.0,2.7,30.566666666666666,0.06666666666666667
107002841,#taiwan,4592,43738,347,8130,15,260,9.524825783972128,0.07556620209059234,1.7704703832752613,0.003266550522648084,0.05662020905923345,0,0,0,641.0,357.0,2.0,9.861538461538462,5.492307692307692,0.03076923076923077
857115484164116481,#taiwan,1940,11000,180,59595,1,3299,5.6701030927835046,0.09278350515463918,30.71907216494845,0.0005154639175257731,1.7005154639175255,0,0,0,0.0,848.0,152.0,0.0,9.74712643678161,1.7471264367816093
1053174255926501376,#taiwan,1399,98412,701,86,4,687,70.3445318084346,0.501072194424589,0.06147248034310221,0.0028591851322373124,0.4910650464617584,0,1,0,0.0,1000.0,0.0,0.0,1000.0,0.0
1494731081853153280,#taiwan,181,8701,620,41405,0,553,48.07182320441989,3.4254143646408837,228.7569060773481,0.0,3.0552486187845305,0,1,0,47.0,943.0,10.0,5.222222222222222,104.77777777777777,1.1111111111111112
1452923021065433088,#taiwan,296,373,2,21,0,45,1.260135135135135,0.006756756756756757,0.07094594594594594,0.0,0.15202702702702706,0,1,0,18.0,2.0,361.0,0.06020066889632107,0.006688963210702341,1.2073578595317727
489947464,#taiwan,3840,6522,65,10778,1,1049,1.6984375,0.016927083333333332,2.806770833333333,0.00026041666666666666,0.2731770833333333,0,1,0,33.0,316.0,651.0,0.14666666666666667,1.4044444444444444,2.8933333333333335
18639738,#taiwan,4973,129593,31981,27783,869,970,26.059320329780817,6.4309270058314905,5.586768550170922,0.17474361552382867,0.1950532877538709,1,0,0,173.0,680.0,147.0,7.521739130434782,29.565217391304348,6.391304347826087
578785651,#taiwan,3749,17345,231,52103,5,1400,4.626567084555882,0.06161643104827954,13.897839423846357,0.0013336889837289945,0.3734329154441184,0,1,0,1.0,990.0,9.0,0.010101010101010102,10.0,0.09090909090909091
128513894,#taiwan,4522,46745,273,152275,8,477,10.337240159221583,0.06037151702786377,33.674259177355154,0.0017691287041132246,0.105484298982751,0,0,1,1.0,987.0,12.0,0.041666666666666664,41.125,0.5
1130371816026005504,#taiwan,1186,1167,1027,1525,19,112,0.9839797639123102,0.8659359190556493,1.2858347386172009,0.016020236087689713,0.09443507588532883,1,0,0,18.0,979.0,3.0,0.017077798861480076,0.928842504743833,0.0028462998102466793
1090944844841676800,#taiwan,1295,1722,4362,2135,0,78,1.3297297297297297,3.3683397683397684,1.648648648648649,0.0,0.060231660231660225,1,1,1,74.0,920.0,6.0,0.12251655629139073,1.5231788079470199,0.009933774834437087
785408959364665344,#taiwan,2138,275042,601,175259,14,1606,128.644527595884,0.2811038353601497,81.97333956969129,0.006548175865294668,0.7511693171188026,0,1,0,362.0,635.0,3.0,120.66666666666667,211.66666666666666,1.0
42577820,#taiwan,4832,27520,6913,19349,162,2264,5.695364238410597,1.4306705298013245,4.004346026490067,0.03352649006622516,0.4685430463576159,1,0,1,563.0,349.0,88.0,4.5772357723577235,2.83739837398374,0.7154471544715447
3278640757,#taiwan,2593,90660,607,129199,0,4985,34.9633629001157,0.23409178557655225,49.826070188970306,0.0,1.9224836097184728,0,0,0,1.0,664.0,335.0,0.08333333333333333,55.333333333333336,27.916666666666668
1502347014381711369,#taiwan,160,13665,861,10334,0,1753,85.40625,5.38125,64.5875,0.0,10.95625,0,1,0,1.0,998.0,1.0,0.05,49.9,0.05
1169356871947304960,#taiwan,1078,26202,768,50531,3,708,24.306122448979593,0.712430426716141,46.874768089053795,0.0027829313543599253,0.6567717996289425,0,1,0,20.0,774.0,206.0,0.05089058524173028,1.9694656488549618,0.5241730279898219
1301247566496006149,#taiwan,715,1478,150,117,0,51,2.0671328671328677,0.2097902097902098,0.16363636363636366,0.0,0.07132867132867132,0,1,0,386.0,456.0,158.0,1.4296296296296296,1.6888888888888889,0.5851851851851851
1142065048854024192,#taiwan,1154,272,287,41,8,4960,0.23570190641247835,0.2487001733102253,0.035528596187175035,0.0069324090121317145,4.298093587521663,0,1,1,157.0,83.0,23.0,0.1360485268630849,0.07192374350086655,0.01993067590987868
79682039,#taiwan,4701,41818,375,53622,2,495,8.89555413741757,0.0797702616464582,11.406509253350348,0.00042544139544777694,0.10529674537332484,0,0,0,0.0,965.0,35.0,0.0,56.76470588235294,2.0588235294117645
268613509,#taiwan,4170,191957,1073,233770,12,849,46.032853717026384,0.2573141486810552,56.059952038369296,0.002877697841726619,0.20359712230215826,0,1,0,4.0,921.0,75.0,0.8,184.2,15.0
224396123,#taiwan,4270,8542,354,45278,6,182,2.0004683840749413,0.08290398126463701,10.603747072599534,0.001405152224824356,0.04262295081967213,0,0,0,23.0,533.0,444.0,0.19827586206896552,4.594827586206897,3.8275862068965516
1461871122660478976,#taiwan,271,191,225,31,0,242,0.7047970479704797,0.8302583025830258,0.11439114391143912,0.0,0.8929889298892989,0,1,0,174.0,13.0,4.0,0.6590909090909091,0.04924242424242424,0.015151515151515152
19060353,#taiwan,4962,240654,1721,237580,50,4210,48.499395405078594,0.34683595324465943,47.87988714228134,0.01007658202337767,0.8484482063683998,0,0,0,2.0,998.0,0.0,0.3333333333333333,166.33333333333334,0.0
2302576152,#taiwan,3131,12766,458,28472,3,2407,4.0772916001277535,0.14627914404343662,9.093580325774512,0.0009581603321622484,0.7687639731715107,0,1,0,0.0,1000.0,0.0,0.0,6.134969325153374,0.0
1461715870749704193,#taiwan,272,31220,205,114193,0,854,114.77941176470587,0.7536764705882353,419.8272058823529,0.0,3.1397058823529416,0,1,0,1.0,685.0,314.0,0.14285714285714285,97.85714285714286,44.857142857142854
1491380637625991172,#taiwan,190,5770,101092,3414,401,295,30.36842105263158,532.0631578947368,17.96842105263158,2.1105263157894742,1.5526315789473684,0,1,1,741.0,118.0,141.0,9.88,1.5733333333333333,1.88
1007618375516815360,#biden,1525,128507,2833,303797,3,2546,84.26688524590162,1.857704918032787,199.21114754098357,0.0019672131147540984,1.6695081967213117,0,1,0,19.0,607.0,374.0,9.5,303.5,187.0
1416320997796483074,#taiwan,397,13442,174,11669,2,1767,33.858942065491185,0.43828715365239296,29.39294710327456,0.005037783375314861,4.450881612090679,0,1,0,0.0,935.0,65.0,0.0,103.88888888888889,7.222222222222222
1224121214072971264,#taiwan,927,7981,493,0,2,0,8.609492988133765,0.5318230852211435,0.0,0.002157497303128371,0.0,0,1,0,0.0,569.0,431.0,0.0,47.416666666666664,35.916666666666664
139544251,#taiwan,4490,80612,1647,18790,21,2241,17.95367483296214,0.36681514476614707,4.184855233853007,0.004677060133630289,0.499109131403118,0,0,0,3.0,997.0,0.0,0.05263157894736842,17.49122807017544,0.0
4235125401,#taiwan,2463,19629,4272,36329,509,2703,7.969549330085263,1.7344701583434836,14.749898497766953,0.20665854648802276,1.097442143727162,0,0,0,24.0,580.0,396.0,0.26373626373626374,6.373626373626373,4.351648351648351
3351814421,#taiwan,2606,9648,9664,18995,84,1087,3.70222563315426,3.7083653108211814,7.2889485801995395,0.03223330775134305,0.4171143514965464,0,1,1,280.0,241.0,479.0,3.7837837837837838,3.2567567567567566,6.472972972972973
810359662771982338,#taiwan,2069,21445,79,112125,0,183,10.364910584823589,0.03818269695505075,54.1928467858869,0.0,0.08844852585790237,0,1,0,0.0,992.0,8.0,0.0,8.40677966101695,0.06779661016949153
614713267,#taiwan,3709,33246,3042,129909,36,4492,8.96360204906983,0.8201671609598274,35.02534375842545,0.009706120248045295,1.2111081153949852,0,0,0,41.0,540.0,419.0,0.03132161955691368,0.4125286478227655,0.3200916730328495
3307912263,#taiwan,2632,30477,3955,29500,56,989,11.579407294832823,1.5026595744680848,11.208206686930092,0.02127659574468085,0.3757598784194529,0,0,1,187.0,803.0,10.0,4.794871794871795,20.58974358974359,0.2564102564102564
1176811042015502336,#taiwan,1058,769,5042,468,94,279,0.7268431001890359,4.765595463137997,0.44234404536862,0.0888468809073724,0.2637051039697543,1,1,1,338.0,422.0,10.0,0.32007575757575757,0.3996212121212121,0.00946969696969697
4391863515,#taiwan,2447,6075,164,4514,2,218,2.4826317940335105,0.06702084184715977,1.8447078054760933,0.0008173273395995097,0.08908868001634655,0,1,0,55.0,247.0,698.0,0.7236842105263158,3.25,9.18421052631579
4546974440,#taiwan,2440,13686,153,83265,12,108,5.609016393442624,0.06270491803278687,34.125,0.004918032786885246,0.04426229508196721,0,1,0,1.0,703.0,296.0,0.013333333333333334,9.373333333333333,3.9466666666666668
1352163443709657089,#taiwan,574,17707,72,6951,0,112,30.84843205574913,0.1254355400696864,12.109756097560975,0.0,0.1951219512195122,0,1,0,0.0,999.0,1.0,0.0,47.57142857142857,0.047619047619047616
1384441777441017860,#taiwan,485,1667,709,1591,2,3266,3.4371134020618554,1.4618556701030927,3.2804123711340205,0.004123711340206186,6.734020618556701,0,1,0,477.0,519.0,4.0,2.25,2.44811320754717,0.018867924528301886
1532037491749818368,#taiwan,78,56,6,4,0,65,0.7179487179487181,0.07692307692307693,0.05128205128205128,0.0,0.8333333333333334,0,1,0,50.0,5.0,1.0,0.7246376811594203,0.07246376811594203,0.014492753623188406
1240552802390138880,#taiwan,882,27181,170,52158,0,298,30.817460317460323,0.1927437641723356,59.13605442176871,0.0,0.3378684807256236,0,1,0,0.0,1000.0,0.0,0.0,83.33333333333333,0.0
771894270622109696,#taiwan,2175,201286,4694,26269,74,1036,92.54528735632185,2.15816091954023,12.077701149425287,0.03402298850574713,0.4763218390804598,0,1,1,64.0,890.0,46.0,7.111111111111111,98.88888888888889,5.111111111111111
2479596096,#taiwan,3026,254867,1097,67873,179,4998,84.22571050892267,0.3625247851949769,22.429940515532056,0.059153998678122925,1.6516853932584268,0,1,0,1.0,998.0,1.0,0.058823529411764705,58.705882352941174,0.058823529411764705
1510232415515869190,#taiwan,138,87,5,202,0,47,0.6304347826086957,0.036231884057971016,1.463768115942029,0.0,0.34057971014492755,0,1,0,1.0,86.0,0.0,0.00847457627118644,0.7288135593220338,0.0
141437393,#taiwan,4485,581962,2550,90214,33,2434,129.75741360089185,0.5685618729096991,20.114604236343368,0.007357859531772575,0.5426978818283166,0,1,0,1.0,999.0,0.0,0.25,249.75,0.0
1523968307388293120,#taiwan,100,3730,50,9696,0,242,37.3,0.5,96.96,0.0,2.42,0,1,0,58.0,565.0,377.0,2.0714285714285716,20.178571428571427,13.464285714285714
761918295402356736,#taiwan,2203,209863,1500,268211,31,1379,95.26236949614164,0.6808896958692692,121.74807081252837,0.01407172038129823,0.6259645937358148,0,1,0,45.0,954.0,1.0,2.3684210526315788,50.21052631578947,0.05263157894736842
1335010406142767106,#taiwan,621,3462,43,5126,4,190,5.574879227053139,0.06924315619967794,8.254428341384862,0.0064412238325281795,0.3059581320450886,0,1,1,12.0,638.0,350.0,0.35294117647058826,18.764705882352942,10.294117647058824
1343791772196024320,#taiwan,597,9193,4023,11472,4,4760,15.398659966499162,6.738693467336684,19.21608040201005,0.006700167504187605,7.97319932998325,0,1,0,387.0,562.0,51.0,4.252747252747253,6.175824175824176,0.5604395604395604
1023781494538436608,#taiwan,1480,1611,1579,4444,9,4984,1.0885135135135136,1.0668918918918922,3.002702702702703,0.006081081081081081,3.367567567567568,0,1,1,0.0,998.0,2.0,0.0,2.6057441253263707,0.005221932114882507
1248428211714703360,#taiwan,860,5075,64,18534,3,343,5.901162790697675,0.07441860465116279,21.551162790697674,0.0034883720930232558,0.3988372093023256,0,1,0,8.0,472.0,520.0,0.2857142857142857,16.857142857142858,18.571428571428573
1425337395327619073,#taiwan,372,6410,720,5982,0,3023,17.231182795698928,1.935483870967742,16.080645161290324,0.0,8.126344086021506,0,1,1,20.0,938.0,42.0,0.1,4.69,0.21
1249225813599248385,#taiwan,858,328,19,1994,0,80,0.3822843822843823,0.022144522144522144,2.3240093240093245,0.0,0.09324009324009323,0,1,0,28.0,228.0,66.0,0.032825322391559206,0.2672919109026964,0.07737397420867527
1405271491860701187,#taiwan,427,34623,209,32321,0,1687,81.08430913348946,0.4894613583138173,75.69320843091334,0.0,3.950819672131148,0,1,0,45.0,872.0,83.0,7.5,145.33333333333334,13.833333333333334
1502546945977421827,#taiwan,159,340,5,252,0,28,2.1383647798742142,0.031446540880503145,1.5849056603773586,0.0,0.1761006289308176,0,1,0,121.0,226.0,3.0,0.7515527950310559,1.4037267080745341,0.018633540372670808
219411441,#taiwan,4285,412070,1188,77281,342,2676,96.16569428238041,0.27724620770128355,18.035239206534428,0.07981330221703617,0.6245040840140024,0,1,1,298.0,702.0,0.0,74.5,175.5,0.0
1555531187011076100,#taiwan,13,2,1,5,0,20,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,1.5384615384615383,0,1,0,1.0,1.0,0.0,1.0,1.0,0.0
371324597,#taiwan,3995,561253,1605,391627,128,4999,140.48886107634544,0.4017521902377973,98.0292866082603,0.03204005006257822,1.2513141426783478,0,1,0,0.0,964.0,36.0,0.0,192.8,7.2
1494411076603191298,#taiwan,181,2238,3245,9407,3,468,12.3646408839779,17.92817679558011,51.97237569060773,0.016574585635359115,2.585635359116022,0,1,1,74.0,484.0,442.0,1.1935483870967742,7.806451612903226,7.129032258064516
1700837412,#taiwan,3279,166147,1020,360258,0,5002,50.67002134797193,0.3110704483074108,109.86825251601098,0.0,1.5254650808173225,0,0,1,3.0,925.0,72.0,1.0,308.3333333333333,24.0
2479620311,#taiwan,3050,938317,7764,369240,181,480,307.64491803278685,2.5455737704918038,121.0622950819672,0.059344262295081975,0.15737704918032788,0,1,0,1.0,935.0,64.0,1.0,935.0,64.0
1247509907995328512,#taiwan,863,111131,9765,164999,7,10383,128.7728852838934,11.315179606025493,191.19235225955967,0.008111239860950173,12.031286210892233,0,1,0,1.0,995.0,4.0,0.125,124.375,0.5
4806020894,#taiwan,2398,1185,45,836,1,310,0.4941618015012511,0.01876563803169308,0.3486238532110092,0.0004170141784820684,0.1292743953294412,0,1,0,203.0,292.0,505.0,0.2199349945828819,0.3163596966413868,0.5471289274106176
15036639,#taiwan,5185,20624,553,51259,0,2342,3.977627772420444,0.10665380906460943,9.886017357762775,0.0,0.4516875602700097,0,0,0,1.0,987.0,12.0,0.023255813953488372,22.953488372093023,0.27906976744186046
2930396474,#taiwan,2803,7233,1812,4895,37,728,2.580449518373172,0.6464502318943989,1.7463432037103104,0.013200142704245452,0.25972172672136995,0,1,1,583.0,154.0,263.0,3.1176470588235294,0.8235294117647058,1.4064171122994653
1258009482891845639,#taiwan,834,2174,257,4173,3,437,2.606714628297362,0.30815347721822545,5.003597122302159,0.0035971223021582736,0.5239808153477218,0,1,1,383.0,210.0,407.0,1.9441624365482233,1.0659898477157361,2.065989847715736
912272314041081856,#taiwan,1788,3378,128,4017,0,129,1.8892617449664433,0.07158836689038031,2.2466442953020134,0.0,0.07214765100671143,0,1,1,29.0,535.0,436.0,0.21014492753623187,3.8768115942028984,3.1594202898550723
364750418,#taiwan,4006,148098,1078,142615,93,3937,36.96904643035447,0.2690963554667998,35.60034947578633,0.023215177234148773,0.9827758362456316,0,1,0,0.0,1000.0,0.0,0.0,52.63157894736842,0.0
1323555918647304193,#taiwan,653,6421,242,6586,3,1049,9.833078101071976,0.37059724349157736,10.085758039816232,0.004594180704441043,1.6064318529862174,0,1,0,160.0,588.0,252.0,1.6161616161616161,5.9393939393939394,2.5454545454545454
564138118,#taiwan,3765,100341,2549,81172,13,2486,26.65099601593625,0.6770252324037185,21.559628154050465,0.003452855245683931,0.6602921646746348,0,1,0,149.0,623.0,228.0,11.461538461538462,47.92307692307692,17.53846153846154
1473144460670234630,#taiwan,240,243,13,439,0,161,1.0125,0.05416666666666667,1.8291666666666664,0.0,0.6708333333333333,0,1,0,18.0,121.0,108.0,0.46153846153846156,3.1025641025641026,2.769230769230769
1554611400282177536,#taiwan,15,350,1,389,2,63,23.33333333333333,0.06666666666666668,25.93333333333333,0.13333333333333333,4.2,0,1,0,11.0,211.0,155.0,0.6875,13.1875,9.6875
2663364192,#taiwan,2951,19407,421,22391,9,1120,6.57641477465266,0.14266350389698407,7.58759742460183,0.003049813622500847,0.3795323619112165,0,1,0,276.0,526.0,198.0,2.4642857142857144,4.696428571428571,1.7678571428571428
917684265436905474,#taiwan,1773,554,30,211,0,2718,0.3124647490129724,0.01692047377326565,0.11900733220530176,0.0,1.532994923857868,0,1,0,4.0,523.0,2.0,0.0027397260273972603,0.3582191780821918,0.0013698630136986301
1397457260,#taiwan,3395,5613,46,19713,0,302,1.6533136966126656,0.013549337260677469,5.806480117820324,0.0,0.08895434462444772,0,1,0,1.0,966.0,33.0,0.02702702702702703,26.10810810810811,0.8918918918918919
1446569588448235521,#taiwan,314,16266,418,24850,5,2177,51.802547770700635,1.3312101910828025,79.14012738853503,0.01592356687898089,6.93312101910828,0,1,0,17.0,883.0,100.0,0.8947368421052632,46.473684210526315,5.2631578947368425
805058400753254400,#taiwan,2084,21544,1106,37481,3,2294,10.337811900191939,0.5307101727447217,17.985124760076772,0.0014395393474088292,1.1007677543186178,0,0,0,129.0,753.0,118.0,7.166666666666667,41.833333333333336,6.555555555555555
1444007355042074628,#taiwan,321,14182,12,3731,0,47,44.18068535825545,0.037383177570093455,11.623052959501555,0.0,0.14641744548286606,0,1,0,0.0,1000.0,0.0,0.0,40.0,0.0
1106772388065112065,#taiwan,1251,25514,1209,57526,54,66,20.39488409272582,0.9664268585131894,45.984012789768194,0.04316546762589928,0.052757793764988015,0,1,0,2.0,563.0,435.0,0.09090909090909091,25.59090909090909,19.772727272727273
1194003391074226178,#taiwan,1010,34639,566,26250,6,2599,34.296039603960395,0.5603960396039604,25.99009900990099,0.005940594059405941,2.5732673267326733,0,1,0,4.0,725.0,271.0,0.4444444444444444,80.55555555555556,30.11111111111111
1381901853500211203,#taiwan,492,9264,590,29026,0,1342,18.829268292682926,1.1991869918699187,58.9959349593496,0.0,2.727642276422764,0,1,0,5.0,26.0,969.0,0.7142857142857143,3.7142857142857144,138.42857142857142
1382261757813661697,#taiwan,491,1797,90,1414,1,1009,3.6598778004073322,0.18329938900203666,2.8798370672097766,0.002036659877800407,2.0549898167006106,0,1,0,11.0,755.0,234.0,0.12222222222222222,8.38888888888889,2.6
1462937947104169984,#taiwan,268,14727,222,19379,0,1523,54.95149253731344,0.8283582089552238,72.30970149253731,0.0,5.682835820895523,0,1,0,0.0,951.0,49.0,0.0,52.833333333333336,2.7222222222222223
1300690618063020033,#taiwan,716,11871,126,46924,1,3527,16.579608938547487,0.17597765363128492,65.53631284916203,0.0013966480446927375,4.925977653631286,0,1,1,0.0,979.0,21.0,0.0,39.16,0.84
255596513,#taiwan,4196,1610,41,12811,2,1093,0.3836987607244995,0.009771210676835082,3.053145853193518,0.00047664442326024784,0.26048617731172546,0,1,0,12.0,971.0,17.0,0.2727272727272727,22.068181818181817,0.38636363636363635
340526530,#taiwan,4044,254702,1747,56703,10,2269,62.982690405539074,0.431998021760633,14.021513353115726,0.002472799208704253,0.5610781404549949,0,1,0,15.0,937.0,48.0,0.8823529411764706,55.11764705882353,2.823529411764706
52212747,#taiwan,4797,187188,48298,12209,286,478,39.021888680425256,10.068376068376068,2.545132374400667,0.059620596205962065,0.0996456118407338,0,0,0,577.0,200.0,223.0,30.36842105263158,10.526315789473685,11.736842105263158
1075608240895942658,#taiwan,1337,68796,456,368,3,732,51.45549738219896,0.3410620792819746,0.27524308152580396,0.002243829468960359,0.5474943904263276,0,1,0,0.0,1000.0,0.0,0.0,1000.0,0.0
