,hashtag,retweeter,UsM_deltaDays,UsM_statusesCount,UsM_followersCount,UsM_favouritesCount,UsM_listedCount,UsM_friendscCount,UsM_normalizedUserStatusesCount,UsM_normalizedUserFollowersCount,UsM_normalizedUserFavouritesCount,UsM_normalizedUserListedCount,UsM_normalizedUserFriendsCount,is_verified,is_default,has_url,tweets_num,retweet_num,reply_num,norm_tweets,norm_retweet,norm_reply,is_followed,interaction,frequency,r_interaction,r_frequency
1401262809472720900,#biden,1306312693746413569,439,13330,1867,1886,2,2052,30.364464692482915,4.252847380410023,4.2961275626423685,0.004555808656036446,4.674259681093393,0,1,0,0.0,992.0,8.0,0.0,110.22222222222223,0.8888888888888888,1.0,0.0,0.0,3.0,0.1111111111111111
1368228630015442944,#biden,1495013652071657472,651,32233,2522,28513,0,922,49.51305683563747,3.874039938556068,43.79877112135178,0.0,1.4162826420890935,0,1,1,252.0,286.0,462.0,0.5637583892617449,0.639821029082774,1.0335570469798658,0.0,0.0,0.0,0.0,0.0
1476403689707302912,#biden,1442215283909791750,530,1609,12354,5268,37,584,3.035849056603773,23.309433962264148,9.939622641509434,0.06981132075471698,1.1018867924528302,0,1,0,3.0,996.0,1.0,3.0,996.0,1.0,0.0,0.0,0.0,1.0,0.003076923076923077
771241998,#biden,889489424802865152,2668,21029,1852,25723,5,1457,7.8819340329835095,0.6941529235382309,9.641304347826088,0.0018740629685157421,0.5461019490254873,0,1,1,228.0,769.0,3.0,76.0,256.3333333333333,1.0,0.0,0.0,0.0,0.0,0.0
494854189,#biden,1484590858972413958,193,10956,2359,15806,0,3354,56.766839378238345,12.22279792746114,81.8963730569948,0.0,17.378238341968913,0,1,0,94.0,884.0,22.0,8.545454545454545,80.36363636363636,2.0,0.0,0.0,0.0,0.0,0.0
1062278949693243393,#biden,1212430218188603393,2013,77441,960,44426,4,1038,38.470442126179826,0.4769001490312966,22.069547938400397,0.001987083954297069,0.5156482861400894,0,1,0,2.0,982.0,16.0,0.1111111111111111,54.55555555555556,0.8888888888888888,1.0,0.0,0.0,0.0,0.0
572908569,#biden,772679233713872896,3835,368335,41664,25533,284,17899,96.04563233376793,10.864146023468056,6.657887874837027,0.07405475880052151,4.667275097783572,0,0,0,0.0,974.0,26.0,0.0,974.0,26.0,0.0,0.0,0.0,0.0,0.0
1490353040091668490,#biden,1068915311343210498,113,34230,665,37361,1,483,302.92035398230087,5.884955752212388,330.6283185840708,0.008849557522123894,4.274336283185842,0,1,0,1.0,809.0,190.0,0.04,32.36,7.6,1.0,0.0,0.0,0.0,0.0
1455841919204999169,#biden,1212430218188603393,841,65575,2236,58726,12,4070,77.97265160523186,2.6587395957193816,69.82877526753865,0.01426872770511296,4.83947681331748,0,1,0,80.0,799.0,121.0,13.333333333333334,133.16666666666666,20.166666666666668,0.0,0.0,0.0,4.0,0.08333333333333333
1486987026624921600,#biden,1197249042507599872,1823,60210,2524,69481,0,4998,33.027975863960506,1.3845309928688974,38.113549094898524,0.0,2.7416346681294574,0,1,0,4.0,996.0,0.0,4.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0
1519216654164672512,#biden,1068915311343210498,336,16367,2352,39038,0,4692,48.711309523809526,7.0,116.1845238095238,0.0,13.964285714285715,0,1,0,63.0,893.0,44.0,21.0,297.6666666666667,14.666666666666666,0.0,0.0,0.0,0.0,0.0
980924669153996802,#biden,1474129419719610370,336,16367,2352,39038,0,4692,48.711309523809526,7.0,116.1845238095238,0.0,13.964285714285715,0,1,0,2.0,953.0,45.0,0.5,238.25,11.25,1.0,0.0,0.0,0.0,0.0
1134084908803088384,#biden,1544764643721285633,1599,55881,2017,96851,1,3101,34.947467166979365,1.2614133833646028,60.569731081926214,0.0006253908692933082,1.939337085678549,0,1,0,17.0,899.0,84.0,1.3076923076923077,69.15384615384616,6.461538461538462,1.0,3.0,0.23076923076923078,0.0,0.0
1438574709029867522,#biden,1474129419719610370,1752,159573,2372,221997,21,4982,91.0804794520548,1.3538812785388128,126.71061643835615,0.011986301369863013,2.843607305936073,0,1,0,45.0,883.0,72.0,0.9782608695652174,19.195652173913043,1.565217391304348,1.0,1.0,0.021739130434782608,0.0,0.0
2649694146,#biden,3313946418,2955,8032,721,8274,2,721,2.7181049069373944,0.2439932318104907,2.8,0.0006768189509306262,0.2439932318104907,0,0,0,62.0,780.0,158.0,3.263157894736842,41.05263157894737,8.31578947368421,1.0,12.0,0.631578947368421,3.0,0.42857142857142855
1507869662905782280,#biden,1446700843755966468,192,46276,419,16208,0,615,241.02083333333331,2.1822916666666665,84.41666666666667,0.0,3.203125,0,1,0,19.0,976.0,5.0,19.0,976.0,5.0,1.0,0.0,0.0,10.0,1.4285714285714286
784648457579470848,#biden,206427912,530,1609,12354,5268,37,584,3.035849056603773,23.309433962264148,9.939622641509434,0.06981132075471698,1.1018867924528302,0,1,0,13.0,986.0,1.0,13.0,986.0,1.0,1.0,0.0,0.0,0.0,0.0
1517204794145976321,#biden,1436353279760420868,3835,368335,41664,25533,284,17899,96.04563233376793,10.864146023468056,6.657887874837027,0.07405475880052151,4.667275097783572,0,0,0,5.0,839.0,156.0,0.4166666666666667,69.91666666666667,13.0,1.0,1.0,0.08333333333333333,0.0,0.0
3141616689,#biden,2866593345,336,16367,2352,39038,0,4692,48.711309523809526,7.0,116.1845238095238,0.0,13.964285714285715,0,1,0,0.0,1000.0,0.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0
169055522,#biden,379896385,3835,368335,41664,25533,284,17899,96.04563233376793,10.864146023468056,6.657887874837027,0.07405475880052151,4.667275097783572,0,0,0,11.0,949.0,40.0,0.55,47.45,2.0,1.0,0.0,0.0,0.0,0.0
3526309997,#biden,493023209,4411,494804,5443,168398,394,3693,112.17501700294716,1.2339605531625482,38.17683065064611,0.08932214917252324,0.8372251190206302,0,0,0,30.0,154.0,816.0,0.3,1.54,8.16,1.0,0.0,0.0,0.0,0.0
899597232,#biden,2327546882,288,33896,5362,39685,3,5039,117.69444444444444,18.618055555555557,137.79513888888889,0.010416666666666666,17.49652777777778,0,1,0,23.0,883.0,94.0,1.2105263157894737,46.473684210526315,4.947368421052632,0.0,0.0,0.0,0.0,0.0
